property_id,postcode,property_type,built_form,construction_age,tenure,main_fuel,epc_rating,mains_gas,local_authority,latitude,longitude
P1459,NG9 2SB,House,Semi-Detached,1930-1949,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.936346,-1.21216
P1461,NG8 5RT,House,End-Terrace,1930-1949,Rented (social),Mains Gas,C,Yes,Nottingham,52.972708,-1.206736
P1462,NG8 6NW,House,Mid-Terrace,1967-1975,Rented (social),Mains Gas,C,Yes,Nottingham,52.979558,-1.228684
P1463,NG11 9HY,House,Mid-Terrace,1950-1966,Rented (social),Mains Gas,C,Yes,Nottingham,52.902239,-1.189378
P1465,NG8 5PT,House,End-Terrace,1930-1949,Rented (social),Mains Gas,C,Yes,Nottingham,52.977191,-1.206326
P1467,NG2 4AN,House,Mid-Terrace,1900-1929,Rented (private),Mains Gas,D,Yes,Nottingham,52.950448,-1.123109
P1468,NG11 8GT,House,Semi-Detached,1950-1966,Rented (social),Mains Gas,C,Yes,Nottingham,52.913086,-1.175837
P1470,NG6 9AS,House,Mid-Terrace,1967-1975,Rented (private),Mains Gas,C,Yes,Nottingham,52.997419,-1.194646
P1471,NG8 6BP,House,End-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.982059,-1.211093
P1472,NG6 0FG,House,Semi-Detached,1930-1949,Rented (private),Mains Gas,D,Yes,Nottingham,52.985996,-1.174033
P1474,NG8 6DU,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.980996,-1.208014
P1475,NG8 5LB,House,End-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.978681,-1.197958
P1476,NG8 6DE,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.985413,-1.205863
P1477,NG8 6FT,House,End-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.978223,-1.215527
P1478,NG8 5GN,House,Detached,1950-1966,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.971412,-1.186477
P1479,NG7 1PU,House,Semi-Detached,1930-1949,Rented (private),Mains Gas,D,Yes,Nottingham,52.953683,-1.171806
P1480,NG8 5RA,House,End-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.974699,-1.207444
P1481,NG5 3EQ,House,Semi-Detached,1900-1929,Rented (social),Mains Gas,D,Yes,Nottingham,52.986336,-1.147021
P1482,NG7 4DQ,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,C,Yes,Nottingham,52.960009,-1.162501
P1483,NG7 6NQ,House,Semi-Detached,1900-1929,Rented (private),Mains Gas,D,Yes,Nottingham,52.969611,-1.158935
P1484,NG8 4EW,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.964576,-1.223634
P1485,NG1 7JF,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.950005,-1.143777
P1486,NG6 9DH,House,End-Terrace,1900-1929,Rented (social),Mains Gas,E,Yes,Nottingham,52.992554,-1.186482
P1487,NG8 6JR,House,Semi-Detached,1950-1966,Not defined - use in the case of a new dwelling for which the intended tenure in not known. It is not to be used for an existing dwelling,Mains Gas,C,Yes,Nottingham,52.976518,-1.218789
P1488,NG2 1PL,House,End-Terrace,1976-1982,Rented (social),Mains Gas,C,Yes,Nottingham,52.939525,-1.159131
P1491,NG11 8PD,House,Detached,1967-1975,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.916898,-1.175913
P1492,NG11 9GG,House,End-Terrace,1967-1975,Rented (social),Mains Gas,C,Yes,Nottingham,52.894931,-1.190778
P1494,NG11 8EP,House,Mid-Terrace,1950-1966,Rented (social),Mains Gas,E,Yes,Nottingham,52.909233,-1.181486
P1495,NG8 5ET,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.975942,-1.18258
P1496,NG6 9DJ,House,End-Terrace,1967-1975,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.995326,-1.193523
P1498,NG8 5JQ,House,End-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.9794,-1.200611
P1499,NG5 2AG,House,Mid-Terrace,1900-1929,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.976259,-1.154487
P1500,NG3 2NU,House,Semi-Detached,1930-1949,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.960755,-1.125044
P1502,NG8 4AG,House,Semi-Detached,1950-1966,Owner-occupied,Mains Gas,B,Yes,Nottingham,52.969189,-1.22796
P1503,NG8 6HN,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,E,Yes,Nottingham,52.979815,-1.211625
P1505,NG2 4GB,House,Mid-Terrace,1900-1929,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.951462,-1.121719
P1506,NG8 6GY,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.977719,-1.214091
P1507,NG5 1LR,House,Semi-Detached,1950-1966,Rented (social),Mains Gas,C,Yes,Nottingham,52.991622,-1.172481
P1508,NG3 7FY,House,End-Terrace,1950-1966,Rented (social),Mains Gas,D,Yes,Nottingham,52.957389,-1.101681
P1509,NG8 3DD,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.969068,-1.216258
P1510,NG5 5NE,House,Semi-Detached,1950-1966,Rented (social),Mains Gas,C,Yes,Nottingham,53.002821,-1.159362
P1511,NG1 1GW,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.95028,-1.142045
P1512,NG6 8JX,House,End-Terrace,1967-1975,Rented (social),Mains Gas,D,Yes,Nottingham,53.005944,-1.20167
P1513,NG8 6BX,House,Mid-Terrace,1930-1949,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.982517,-1.208329
P1514,NG5 5RU,House,Semi-Detached,1950-1966,Rented (social),Mains Gas,D,Yes,Nottingham,53.002978,-1.148689
P1515,NG2 3BP,House,Enclosed End-Terrace,1996-2002,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.939789,-1.137088
P1516,NG2 4FG,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.950453,-1.125044
P1517,NG8 6JU,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,C,Yes,Nottingham,52.978406,-1.218726
P1518,NG3 5GY,House,Detached,1976-1982,Rented (private),Mains Gas,C,Yes,Nottingham,52.973851,-1.13723
P1519,NG8 5NQ,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,C,Yes,Nottingham,52.980382,-1.19958
P1520,NG8 5QX,House,End-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.975513,-1.206848
P1522,NG5 9BH,House,Semi-Detached,1976-1982,Rented (private),Mains Gas,D,Yes,Nottingham,53.006441,-1.174463
P1523,NG8 2JF,House,Semi-Detached,1983-1990,Rented (social),Mains Gas,D,Yes,Nottingham,52.952265,-1.242489
P1524,NG8 4PQ,House,End-Terrace,1950-1966,Rented (social),Mains Gas,D,Yes,Nottingham,52.965984,-1.231396
P1525,NG5 5FB,House,End-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.992227,-1.171561
P1527,NG11 8BU,House,Mid-Terrace,1950-1966,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.905589,-1.182357
P1528,NG5 5NZ,House,Semi-Detached,1950-1966,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.999625,-1.158783
P1530,NG5 5GB,House,End-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.995904,-1.178061
P1532,NG8 2TD,House,Detached,1976-1982,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.949886,-1.237381
P1534,NG8 6DE,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.985413,-1.205863
P1535,NG5 4AW,House,Detached,1930-1949,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.982583,-1.140079
P1537,NG6 9EG,House,End-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.993378,-1.180671
P1539,NG6 9EX,House,Semi-Detached,1900-1929,Rented (social),Mains Gas,D,Yes,Nottingham,52.99304,-1.183866
P1540,NG7 6LQ,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.969526,-1.162168
P1542,NG8 3AW,House,Semi-Detached,1950-1966,Rented (social),Mains Gas,D,Yes,Nottingham,52.972117,-1.223485
P1544,NG3 7AB,House,Semi-Detached,1930-1949,Owner-occupied,Mains Gas,E,Yes,Nottingham,52.962536,-1.119172
P1545,NG8 5AG,House,Detached,1983-1990,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.968295,-1.188114
P1546,NG5 5HW,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,C,Yes,Nottingham,52.994912,-1.162242
P1547,NG7 2LP,House,Detached,1967-1975,Rented (private),Mains Gas,D,Yes,Nottingham,52.945733,-1.18044
P1549,NG9 2TS,House,Mid-Terrace,1900-1929,Rented (social),Mains Gas,C,Yes,Nottingham,52.934519,-1.210468
P1550,NG5 5PL,House,Semi-Detached,1950-1966,Rented (social),Mains Gas,D,Yes,Nottingham,53.006535,-1.159603
P1551,NG6 0AF,House,End-Terrace,1991-1995,Rented (private),Mains Gas,C,Yes,Nottingham,52.983864,-1.1789
P1553,NG11 8SL,House,Detached,1983-1990,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.905914,-1.193027
P1554,NG6 0BS,House,End-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.987904,-1.183471
P1555,NG6 8AY,House,Mid-Terrace,1967-1975,Rented (social),Mains Gas,C,Yes,Nottingham,52.996236,-1.207139
P1556,NG8 6GR,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.977154,-1.221101
P1557,NG8 5NW,House,End-Terrace,1930-1949,Rented (social),Mains Gas,C,Yes,Nottingham,52.980546,-1.199964
P1558,NG8 6BQ,House,End-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.982609,-1.211396
P1559,NG6 8SL,House,Detached,1967-1975,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.988971,-1.197485
P1560,NG5 3DR,House,Semi-Detached,1930-1949,Rented (private),Mains Gas,D,Yes,Nottingham,52.987274,-1.149922
P1562,NG11 9GF,House,Mid-Terrace,1967-1975,Not defined - use in the case of a new dwelling for which the intended tenure in not known. It is not to be used for an existing dwelling,Mains Gas,C,Yes,Nottingham,52.895211,-1.189584
P1563,NG8 6LW,House,Semi-Detached,1950-1966,Rented (social),Mains Gas,C,Yes,Nottingham,52.977405,-1.230628
P1564,NG5 6EX,House,Mid-Terrace,1983-1990,Rented (private),Mains Gas,C,Yes,Nottingham,52.993917,-1.15368
P1565,NG8 6EF,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.98195,-1.201458
P1566,NG7 4DR,House,End-Terrace,1900-1929,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.960808,-1.162455
P1568,NG8 6EF,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.98195,-1.201458
P1570,NG11 8QT,House,Semi-Detached,1976-1982,Rented (social),Mains Gas,C,Yes,Nottingham,52.900293,-1.195376
P1571,NG5 5FB,House,End-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.992227,-1.171561
P1572,NG8 2GG,House,Semi-Detached,1950-1966,Rented (social),Mains Gas,D,Yes,Nottingham,52.950698,-1.23631
P1573,NG8 5FF,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,C,Yes,Nottingham,52.976212,-1.183945
P1575,NG8 5RD,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,B,Yes,Nottingham,52.973807,-1.205659
P1576,NG6 8QZ,House,Semi-Detached,1967-1975,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.990197,-1.198058
P1577,NG8 6QG,House,Semi-Detached,1996-2002,Rented (social),Mains Gas,C,Yes,Nottingham,52.980449,-1.227417
P1578,NG5 5LD,House,Semi-Detached,1950-1966,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.998012,-1.160752
P1579,NG8 6LQ,House,End-Terrace,1967-1975,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.975541,-1.228755
P1580,NG5 1DF,House,Semi-Detached,1930-1949,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.978355,-1.161058
P1581,NG3 5HD,House,Mid-Terrace,1900-1929,Rented (private),Mains Gas,C,Yes,Nottingham,52.975011,-1.135956
P1582,NG3 3DE,House,Semi-Detached,1967-1975,Rented (social),Mains Gas,D,Yes,Nottingham,52.968977,-1.127097
P1583,NG8 6EY,House,End-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.98349,-1.203336
P1584,NG8 6GW,House,End-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.980701,-1.215065
P1585,NG11 9FG,House,End-Terrace,1950-1966,Rented (social),Mains Gas,D,Yes,Nottingham,52.895718,-1.18229
P1587,NG8 5NG,House,Semi-Detached,1950-1966,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.979379,-1.208208
P1588,NG5 5GS,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.994303,-1.172817
P1589,NG5 5UX,House,End-Terrace,2003-2006,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.994046,-1.168233
P1590,NG8 3DB,House,End-Terrace,1930-1949,Rented (social),Mains Gas,C,Yes,Nottingham,52.971537,-1.221291
P1591,NG5 5FJ,House,Semi-Detached,1950-1966,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.994535,-1.168671
P1592,NG2 4AW,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.95006,-1.121762
P1595,NG2 4QP,House,Mid-Terrace,1930-1949,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.953312,-1.132503
P1597,NG8 6FU,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,C,Yes,Nottingham,52.979265,-1.214048
P1598,NG6 0NX,House,Semi-Detached,1991-1995,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.98833,-1.174793
P1599,NG5 6GA,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.996284,-1.151533
P1600,NG6 0DX,House,Mid-Terrace,1991-1995,Rented (social),Mains Gas,C,Yes,Nottingham,52.987226,-1.180326
P1601,NG3 3AF,House,Semi-Detached,1900-1929,Rented (social),Mains Gas,D,Yes,Nottingham,52.971504,-1.124723
P1602,NG5 5GQ,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,C,Yes,Nottingham,52.994882,-1.172076
P1603,NG7 5AZ,House,Semi-Detached,1991-1995,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.963671,-1.174578
P1604,NG6 7GF,House,Mid-Terrace,1950-1966,Owner-occupied,Mains Gas,C,Yes,Nottingham,53.000827,-1.216234
P1605,NG8 5SH,House,Mid-Terrace,1930-1949,Rented (private),Mains Gas,C,Yes,Nottingham,52.975207,-1.209356
P1606,NG8 6NZ,House,End-Terrace,1967-1975,Rented (social),Mains Gas,C,Yes,Nottingham,52.980223,-1.231412
P1608,NG5 2HB,House,Mid-Terrace,1900-1929,Rented (social),Mains Gas,D,Yes,Nottingham,52.981797,-1.149553
P1610,NG5 5JP,House,Semi-Detached,1950-1966,Rented (social),Mains Gas,D,Yes,Nottingham,52.997107,-1.161082
P1611,NG6 9AW,House,End-Terrace,1967-1975,Rented (social),Mains Gas,D,Yes,Nottingham,52.993698,-1.193285
P1612,NG2 4AA,House,Mid-Terrace,1900-1929,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.950329,-1.129035
P1614,NG5 9AD,House,Semi-Detached,2003-2006,Owner-occupied,Mains Gas,C,Yes,Nottingham,53.003825,-1.175764
P1615,NG8 6DJ,House,End-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.985574,-1.209763
P1616,NG3 5FZ,House,Mid-Terrace,1900-1929,Owner-occupied,Mains Gas,F,Yes,Nottingham,52.979929,-1.134875
P1617,NG8 6GU,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.980162,-1.217934
P1618,NG8 4AQ,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,C,Yes,Nottingham,52.968559,-1.229281
P1619,NG8 6FQ,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.977613,-1.21165
P1620,NG2 1GA,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.94138,-1.157057
P1621,NG3 2BH,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.955636,-1.12945
P1622,NG8 1BU,House,Mid-Terrace,1900-1929,Owner-occupied,Mains Gas,E,Yes,Nottingham,52.948694,-1.196771
P1623,NG8 6HU,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.978993,-1.220592
P1624,NG3 3DL,House,Mid-Terrace,1976-1982,Rented (social),Mains Gas,B,Yes,Nottingham,52.967236,-1.123827
P1625,NG8 3DD,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.969068,-1.216258
P1626,NG8 5HS,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,B,Yes,Nottingham,52.976006,-1.197218
P1628,NG11 7BE,House,Semi-Detached,1991-1995,Rented (private),Mains Gas,C,Yes,Nottingham,52.927182,-1.159177
P1629,NG8 6HL,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,C,Yes,Nottingham,52.979675,-1.212149
P1630,NG8 2GA,House,Semi-Detached,1950-1966,Rented (social),Mains Gas,D,Yes,Nottingham,52.950286,-1.22822
P1631,NG11 8SB,House,End-Terrace,1967-1975,Rented (private),Mains Gas,D,Yes,Nottingham,52.904355,-1.19252
P1632,NG8 3AW,House,Semi-Detached,1950-1966,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.972117,-1.223485
P1633,NG5 5GY,House,Mid-Terrace,1950-1966,Owner-occupied,Mains Gas,E,Yes,Nottingham,52.993142,-1.156019
P1634,NG8 5QQ,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,C,Yes,Nottingham,52.97549,-1.199373
P1635,NG2 4FR,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.951605,-1.125214
P1636,NG8 6DJ,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.985574,-1.209763
P1637,NG8 5LJ,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,C,Yes,Nottingham,52.978333,-1.194345
P1638,NG6 8PL,House,Mid-Terrace,2003-2006,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.991962,-1.195865
P1639,NG8 4AF,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,C,Yes,Nottingham,52.967136,-1.226016
P1640,NG7 2JJ,House,End-Terrace,1983-1990,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.940253,-1.183624
P1641,NG2 4JW,House,Semi-Detached,1950-1966,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.950103,-1.131332
P1642,NG6 0BT,House,Semi-Detached,1983-1990,Rented (social),Mains Gas,D,Yes,Nottingham,52.986791,-1.182345
P1643,NG2 2FH,House,End-Terrace,before 1900,Rented (private),Mains Gas,D,Yes,Nottingham,52.938181,-1.148429
P1644,NG3 3AH,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.969946,-1.125589
P1646,NG3 2PE,House,Mid-Terrace,1900-1929,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.964027,-1.123877
P1647,NG7 3BJ,House,End-Terrace,1983-1990,Rented (social),Mains Gas,C,Yes,Nottingham,52.960095,-1.17484
P1648,NG8 3DA,House,End-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.973258,-1.220561
P1650,NG6 0LQ,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,C,Yes,Nottingham,52.982098,-1.192756
P1651,NG2 2NR,House,End-Terrace,1976-1982,Rented (social),Mains Gas,C,Yes,Nottingham,52.93863,-1.152095
P1652,NG8 5PU,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,E,Yes,Nottingham,52.977793,-1.204945
P1653,NG11 9FW,House,Semi-Detached,1950-1966,Rented (social),Mains Gas,D,Yes,Nottingham,52.894958,-1.186853
P1654,NG5 2BL,House,End-Terrace,1900-1929,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.97406,-1.153756
P1655,NG7 2BW,House,Semi-Detached,1900-1929,Rented (private),Mains Gas,E,Yes,Nottingham,52.951753,-1.176189
P1657,NG11 9DU,House,Mid-Terrace,1950-1966,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.891835,-1.179733
P1659,NG11 9JX,House,End-Terrace,1950-1966,Owner-occupied,Mains Gas,E,Yes,Nottingham,52.90364,-1.18397
P1660,NG8 4FJ,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,C,Yes,Nottingham,52.963732,-1.221014
P1661,NG2 1QD,House,Mid-Terrace,1976-1982,Rented (social),Mains Gas,C,Yes,Nottingham,52.94262,-1.157048
P1663,NG8 6BL,House,End-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.980615,-1.208885
P1664,NG7 4HE,House,Detached,1900-1929,Rented (social),Mains Gas,D,Yes,Nottingham,52.959666,-1.159872
P1667,NG8 5QX,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,C,Yes,Nottingham,52.975513,-1.206848
P1668,NG7 1PF,House,End-Terrace,1900-1929,Rented (private),Mains Gas,D,Yes,Nottingham,52.954815,-1.170445
P1669,NG9 2SR,House,Semi-Detached,1930-1949,Rented (private),Mains Gas,C,Yes,Nottingham,52.937701,-1.210454
P1670,NG5 3JH,House,Detached,2012-2021,Not defined - use in the case of a new dwelling for which the intended tenure in not known. It is not to be used for an existing dwelling,Mains Gas,C,Yes,Nottingham,52.994034,-1.149893
P1672,NG6 8FR,House,Mid-Terrace,1900-1929,Owner-occupied,Mains Gas,C,Yes,Nottingham,53.002537,-1.197784
P1673,NG7 6JA,House,Mid-Terrace,1983-1990,Rented (social),Mains Gas,C,Yes,Nottingham,52.971229,-1.160214
P1674,NG8 1JW,House,Semi-Detached,1930-1949,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.957361,-1.202386
P1675,NG11 8FS,House,Semi-Detached,1950-1966,Rented (private),Mains Gas,C,Yes,Nottingham,52.911014,-1.179028
P1676,NG8 3DA,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,C,Yes,Nottingham,52.973258,-1.220561
P1678,NG8 4BX,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.957112,-1.238445
P1679,NG7 6HN,House,Mid-Terrace,1900-1929,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.969222,-1.166194
P1680,NG6 8JH,House,End-Terrace,1967-1975,Rented (social),Mains Gas,C,Yes,Nottingham,53.005388,-1.207299
P1682,NG6 0JX,House,Semi-Detached,1930-1949,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.984904,-1.189069
P1683,NG8 6NZ,House,End-Terrace,1967-1975,Rented (social),Mains Gas,C,Yes,Nottingham,52.980223,-1.231412
P1685,NG8 5RT,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,C,Yes,Nottingham,52.972708,-1.206736
P1686,NG8 5GH,House,Semi-Detached,1930-1949,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.968481,-1.186503
P1687,NG11 9AD,House,Mid-Terrace,1930-1949,Rented (private),Mains Gas,C,Yes,Nottingham,52.897591,-1.172399
P1688,NG8 6BW,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.98299,-1.21048
P1691,NG8 5ER,House,End-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.975691,-1.186576
P1692,NG6 0NL,House,Mid-Terrace,1991-1995,Rented (social),Mains Gas,C,Yes,Nottingham,52.986137,-1.187973
P1694,NG6 9GS,House,Semi-Detached,1900-1929,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.996048,-1.188652
P1695,NG8 5HZ,House,End-Terrace,1930-1949,Rented (social),Mains Gas,C,Yes,Nottingham,52.973412,-1.199098
P1696,NG2 4FH,House,Mid-Terrace,1900-1929,Rented (social),Mains Gas,C,Yes,Nottingham,52.950581,-1.124178
P1697,NG6 8DF,House,End-Terrace,1930-1949,Rented (social),Mains Gas,C,Yes,Nottingham,53.014877,-1.189402
P1700,NG6 9DY,House,Semi-Detached,1900-1929,Rented (private),Mains Gas,C,Yes,Nottingham,52.991283,-1.183348
P1701,NG8 3BZ,House,End-Terrace,1930-1949,Rented (social),Mains Gas,C,Yes,Nottingham,52.971639,-1.221781
P1703,NG7 1JL,House,Detached,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.950265,-1.169074
P1705,NG2 4GE,House,End-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.952727,-1.122616
P1706,NG2 4GJ,House,Mid-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.951988,-1.121098
P1708,NG6 7AS,House,Semi-Detached,1967-1975,Rented (private),Mains Gas,C,Yes,Nottingham,52.994435,-1.216186
P1709,NG8 4HE,House,Semi-Detached,1950-1966,Rented (social),Mains Gas,D,Yes,Nottingham,52.960945,-1.237664
P1710,NG7 6PZ,House,Mid-Terrace,1900-1929,Rented (private),Mains Gas,D,Yes,Nottingham,52.969496,-1.164297
P1711,NG3 2LN,House,Semi-Detached,1900-1929,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.962066,-1.127355
P1713,NG8 6GX,House,End-Terrace,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.979456,-1.213077
P1714,NG8 5JW,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.979825,-1.198295
P1716,NG6 8BA,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,53.016877,-1.18999
P1718,NG5 5FJ,House,Semi-Detached,1950-1966,Rented (private),Mains Gas,C,Yes,Nottingham,52.994535,-1.168671
P1719,NG5 5FW,House,Semi-Detached,1930-1949,Rented (social),Mains Gas,D,Yes,Nottingham,52.996167,-1.173243
P1720,NG3 3DW,House,Semi-Detached,before 1900,Owner-occupied,Mains Gas,D,Yes,Nottingham,52.962357,-1.130208
P1721,NG2 2HX,House,Mid-Terrace,1976-1982,Rented (social),Mains Gas,C,Yes,Nottingham,52.942591,-1.149191
P1723,NG11 8AH,House,Semi-Detached,1950-1966,Owner-occupied,Mains Gas,C,Yes,Nottingham,52.906251,-1.17274
